Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
927,YAMADA JUKU EDUCATIONAL SERVICES LTD,Japan,HIRAO YAMADA,NEW DELHI,Educational support services,8.69,0.13,
928,ROHTO PHARMA (INDIA) PVT LTD,Japan,ROHTO PHARMACEUTICAL CO LTD,NEW DELHI,Manufacture of soap all forms,40.00,0.58,
929,FUJITANSHI INDIA PRIVATE LIMITED,Japan,Fuji Terminal Industry Co. Ltd.,JAIPUR,Manufacture of electricity distribution and control apparatus (electrical apparatus for switching or,13.40,0.20,
930,UNCANNY VISION SOLUTIONS (P) LTD.,Japan,GLOBAL IOT TECH FUND 1INVESTMENT PARTNER,KOCHI,Software installation,0.90,0.01,
931,MORESCO HM & AMP LUB INDIA PVT LTD,Japan,MORESCO CORPORATION,AHMEDABAD,"Production of liquid and gaseous fuels, illuminating oils, lubricating oils or greases or other products",378.00,5.50,
932,SUJA SHOEI INDUSTRIES PVT LTD,Japan,shoei corpoation,CHENNAI,Manufacture of other rubber products n.e.c.,80.19,1.17,
933,FINOLEX J POWER SYSTEMS LTD,Japan,"J POWER SYSTEMS CORPORATION,JAPAN",MUMBAI,"Manufacture of other electronic and electric wires and cables (insulated wire and
cable made of steel,",10.20,0.15,
934,FINOLEX J POWER SYSTEMS LTD,Japan,"J POWER SYSTEMS CORPORATION,JAPAN",MUMBAI,"Manufacture of other electronic and electric wires and cables (insulated wire and cable made of steel,",40.80,0.59,
935,DECAL INDIA SCREEN PRINTING PRIVATE LIMI,Japan,DECAL JAPAN CO. LTD.,KOLKATA,"Other printing activities like screen
printing other than",3.13,0.05,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,textile n.e.c.,,,
936,MUKAND SUMI SPECIAL STEEL LTD,Japan,SUMITOMO CORPORATION,MUMBAI,Manufacture of hot- rolled and cold-rolled products of steel,"11,809.91",171.92,
937,FUJITA ENGINEERING INDIA PRIVATE LIMITED,Japan,Mr. Mitsugu Tabata,CHENNAI,"Construction of buildings carried out on own-account basis or on a fee or
contract basis",0.05,0.00,
938,SUZUKI MOTOR GUJARAT PRIVATE LIMITED,Japan,SUZUKI MOTOR CORPORATION,AHMEDABAD,Manufacture of passenger cars,"26,000.00",378.49,
939,SMARTCLOUD INFOTECH PL,Japan,DATAR NITIN SATISH,MUMBAI,Other information technology and computer service activities n.e.c,1.98,0.03,
940,DECAL INDIA SCREEN PRINTING PRIVATE LIMI,Japan,DECAL JAPAN CO. LTD.,KOLKATA,Other printing activities like screen printing other than textile n.e.c.,3.66,0.05,
941,JGC CATALYSTS AND CHEMICALS INDIA PVT LT,Japan,JGC CATALYSTS AND CHEMICALS LTD,NEW DELHI,"Other business
support service activities n.e.c.",19.98,0.29,
942,FUJITA ENGINEERING INDIA PRIVATE LIMITED,Japan,Mr. Hiroo Suganuma,CHENNAI,Construction of buildings carried out on own-account basis or on a fee or contract basis,0.05,0.00,
943,INDIA KAWASAKI MOTORS PVT LTD,Japan,KAWASAKI HEAVY INDUSTRIES LTD,MUMBAI,"Manufacture of motorcycles, scooters, mopeds etc. and their engine","1,400.00",20.38,
944,AWAAZ DE INFOSYSTEMS PVT LTD,Japan,BWIZ CAPITAL INC,AHMEDABAD,Other information technology and computer service activities n.e.c,3.00,0.04,
945,TOPRE INDIA PVT LTD,Japan,TOPRE CORPORATION,AHMEDABAD,"Manufacture of other fabricated metal
products n.e.c.",650.00,9.46,
946,FUJITA ENGINEERING INDIA PRIVATE LIMITED,Japan,M/s Fujita Corporation,CHENNAI,Construction of buildings carried out on own-account basis or on a fee or contract basis,29.87,0.43,
947,FUJITA ENGINEERING INDIA PRIVATE LIMITED,Japan,Fujita Building Maintenance,CHENNAI,"Construction of buildings carried out on own-account basis or on a fee or
contract basis",0.03,0.00,
948,FUJITA ENGINEERING INDIA PRIVATE LIMITED,Japan,Fujita Corporation,CHENNAI,Construction of buildings carried out on own-account basis or on a fee or contract basis,140.00,2.04,
949,FUJITA ENGINEERING INDIA PRIVATE LIMITED,Japan,Fujita Corporation,CHENNAI,Construction of buildings carried out on own-account basis or on a fee or contract basis,30.00,0.44,
950,INCREMINDS PRIVATE LIMITED,Japan,KAORU KURODA,BANGALORE,Other information technology and,2.70,0.04,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,computer service activities n.e.c,,,
951,ELECJIN LABS PVT LTD,Japan,TAKESHI OMI,NEW DELHI,Other information technology and computer service activities n.e.c,11.74,0.17,
952,ELECJIN LABS PVT LTD,Japan,MINA OMURA,NEW DELHI,Other information technology and computer service activities n.e.c,5.81,0.08,
953,ELECJIN LABS PVT LTD,Japan,KAREN CO LTD,NEW DELHI,Other information technology and computer service activities n.e.c,17.44,0.25,
954,HIROHAMA INDIA PVT LTD,Japan,SUB HIROHAMA CORPORATION,NEW DELHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",30.75,0.45,
955,ARBROWN INDIA TRADING PVT LTD,Japan,ARBROWN CO LTD,NEW DELHI,Other non-specialised wholesale trade n.e.c.,11.00,0.16,
956,ARBROWN INDIA TRADING PVT LTD,Japan,MR. HIROTAKA SHIMADA,NEW DELHI,Other non-specialised wholesale trade n.e.c.,0.00,0.00,
957,PANASONIC APPLIANCES INDIA CO LTD,Japan,panasonic corporation,CHENNAI,"Manufacture of domestic electric appliances such as refrigerators, washing machines, vacuum cleaners,",340.00,4.95,
958,FINOLEX J POWER SYSTEMS LTD,Japan,J POWER SYSTEMS CORPORATION JAPAN,MUMBAI,"Manufacture of other electronic and electric wires and cables (insulated wire and
cable made of steel,",38.25,0.56,
959,UNIKA INDIA PVT LTD (UNIKA ENTERPRISES P,Japan,UNIKA HOLDINGS COMPANY LIMITED,BANGALORE,Manufacture of other special-purpose machinery n.e.c.,2.50,0.04,
960,KIRLOSKAR TOYOTA TEXTILE MACHINERY PVT L,Japan,TOYOTA INDUSTRIES CORPORATION,BANGALORE,"Manufacture of machinery for preparation of textile fibers, spinning machines, machines for preparing",20.00,0.29,
961,SELTAK SERVICES PVT LTD,Japan,takeko hirkwa,CHENNAI,Activities of employment placement agencies,0.50,0.01,
962,TOURSOFT PVT LTD,Japan,JAPAN TRAVEL KK,MUMBAI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page",0.17,0.00,
963,TOURSOFT PVT LTD,Japan,JAPAN TRAVEL KK,MUMBAI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page",0.18,0.00,
964,GTC TECHNO EXPLORATION PVT LTD,Kazakhstan,TECHNOLOGY MANAGEMENT GROUP LLP,AHMEDABAD,Off shore extraction of crude petroleum,0.01,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
965,KAPPA ROUSMENIS MACHINERY PRIVATE LIMITE,Lebanon,ALI AKBAR IMAD KAHLOUL,BANGALORE,"Manufacture of other machinery for mining, quarrying and construction n.e.c.",0.05,0.00,
966,KAPPA ROUSMENIS MACHINERY PRIVATE LIMITE,Lebanon,DIMITRIOS ANASTASIOS ROUSMENIS,BANGALORE,"Manufacture of other machinery for mining, quarrying and construction n.e.c.",0.05,0.00,
967,KAPPA ROUSMENIS MACHINERY PRIVATE LIMITE,Lebanon,KONSTANTINOS ANASTASIOS ROUSMENIS,BANGALORE,"Manufacture of other machinery for mining, quarrying and construction n.e.c.",0.05,0.00,
968,M/S CH COMPONENT PVT LTD,South Korea,ICH CO LTD,NEW DELHI,"Manufacture of other electronic
components n.e.c",6.76,0.10,
969,DODAM DODAM HOTEL PRIVATE LIMITED,South Korea,Lee Chang Woo,HYDERABAD,"Provision of short stay accommodation n.e.c. (e.g. holiday homes, private guest houses etc.)",2.00,0.03,
970,SUNGWOO HITECH AP PVT LTD,South Korea,SUNGWOO HTECH CO LTD,HYDERABAD,"Forging, pressing, stamping and roll- forming of metal; powder metallurgy",284.76,4.09,
971,CSE INDIA PRIVATE LIMITED,South Korea,CSE CO LTD,NEW DELHI,Manufacture of electric motors (except internal combustion engine starting motors),8.01,0.12,
972,DHS SPEAKER INDIA PVT LTD,South Korea,dae heung sound co ltd,CHENNAI,"Manufacture of motor vehicle electrical equipment, such as generators, alternators, spark plugs, ignition",1.04,0.02,
973,REALNETWORKS INDIA PVT LTD (EAR: WIDER T,South Korea,REAL NETWORKS ASIA PACIFIC CO LTD,NEW DELHI,"Other telecommunications
activities",3.35,0.05,
974,PLANET11 ECOMMERCE SOLUTIONS I P L(FOR-W,South Korea,YOO KWANG GEUN,BANGALORE,"Other information technology and computer service
activities n.e.c",3.23,0.05,
975,PLANET11 ECOMMERCE SOLUTIONS I P L(FOR-W,South Korea,YANG BEOM JOON,BANGALORE,"Other information technology and computer service
activities n.e.c",1.95,0.03,
976,PLANET11 ECOMMERCE SOLUTIONS I P L(FOR-W,South Korea,YOON JANG SOK,BANGALORE,"Other information technology and computer service
activities n.e.c",4.55,0.07,
977,YOOIL INFRASTRUCTURE PVT LTD,South Korea,YOOIL ENGINEERING CO LTD,MUMBAI,Construction of dams etc.,0.50,0.01,
978,ECO INDIA PRIVATE LIMITED,South Korea,ECO CO LTD,NEW DELHI,Manufacture of electric motors (except internal combustion engine starting motors),2.58,0.04,
979,DAEJOO MATERIALS INDIA PVT LTD,South Korea,IM IL JI,NEW DELHI,Manufacture of other electrical equipment,0.10,0.00,
980,DAEJOO MATERIALS INDIA,South Korea,KWON CHEOL WOOK,NEW DELHI,Manufacture of other,0.00,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,PVT LTD,,,,electrical equipment,,,
981,TKN ADVISORS PVT LTD,South Korea,THE VENTURES,BANGALORE,Management consultancy activities,0.20,0.00,
982,HNI AUTOTECH PRIVATE LIMITED,South Korea,hanil precisionind co ltd,CHENNAI,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes,
axles, road",23.76,0.35,
983,HNI AUTOTECH PRIVATE LIMITED,South Korea,lim jaeyun,CHENNAI,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes,
axles, road",0.24,0.00,
984,KOR PAINTING FACILITIES INDIA PVT LTD,South Korea,Korea Tech Ltd,CHENNAI,Maintenance and repair of motor vehicles,0.19,0.00,
985,KOR PAINTING FACILITIES INDIA PVT LTD,South Korea,Jong Hwan Kim,CHENNAI,Maintenance and repair of motor vehicles,0.01,0.00,
986,COBRE HOSPITALITY AND EDUCARE PRIVATE LI,South Korea,Lee Chang Seok,KOLKATA,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",17.40,0.25,
987,KROSS TELEVISION INDIA PVT LTD,South Korea,Kross Pictures INC,MUMBAI,Production of motion picture,30.00,0.44,
988,BUDDTREE ADVISORY SERVICES PVT LTD,South Korea,YOU JEE YOUNG,NEW DELHI,Management consultancy activities,0.00,0.00,
989,JEONGWOO GRANITES PVT. LTD.,South Korea,YOUNG JIN HA,NEW DELHI,Quarrying of granite,0.05,0.00,
990,DAEHA DEVELOPMENT INDIA PVTL TD,South Korea,DAEHA DEVELOPMENT CO.LTD,HYDERABAD,"Other plumbing, heat and air conditioning activities n.e.c.",1.10,0.02,
991,HYUNDAI STEEL ANANTAPUR PRIVATE LIMITED,South Korea,HYUNDAI STEEL COMPANY,HYDERABAD,Manufacture of hot- rolled and cold-rolled products of steel,0.10,0.00,
992,DINKO ENTERPRISES PRIVATE LIMITED,South Korea,SHIM JAE YOUNG,CHENNAI,"Manufacture of other special-purpose
machinery n.e.c.",0.64,0.01,
993,SEOYON ELECTRONICS INDIA PRIVATE LIMITED,South Korea,Seoyon Electreonics co ltd,CHENNAI,"Manufacture of motor vehicle electrical equipment, such as generators, alternators, spark plugs, ignition",18.11,0.25,
994,DHS SPEAKER INDIA PVT LTD,South Korea,Dae Heung Sound Co Ltd,CHENNAI,"Manufacture of motor vehicle electrical equipment, such as generators, alternators, spark plugs, ignition",0.51,0.01,
995,DINKO ENTERPRISES PRIVATE LIMITED,South Korea,LIM Jongjin,CHENNAI,"Manufacture of other
special-purpose machinery n.e.c.",0.65,0.01,
996,"LS Automotive India P Ltd.(DAESUNG,SUNGW",South Korea,LS Automotive Technologies Co Ltd,CHENNAI,Manufacture of other electrical equipment,30.17,0.42,
997,INICU MEDICAL PVT. LTD.,South Korea,SHIFT CO LTD,NEW DELHI,"Computer consultancy and
computer facilities",1.34,0.02,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,management activities,,,
998,INICU MEDICAL PVT. LTD.,South Korea,AN JAE YEOL,NEW DELHI,"Computer consultancy and computer facilities management
activities",0.68,0.01,
999,LUVINDO HOSPITALITY PVT. LTD.,South Korea,YOUNGNDOO SEO,NEW DELHI,Provision of short term lodging facilities to members of a particular organisition such as govt. guest,0.11,0.00,
"100
0",HSM GLOBAL LOGISTICS PVT LTD,South Korea,YOUNG JIN HA,NEW DELHI,"Cargo handling incidental to water
transport",0.05,0.00,
"100
1",HSM GLOBAL LOGISTICS PVT LTD,South Korea,EUN GYUNG KIM,NEW DELHI,Cargo handling incidental to water transport,0.05,0.00,
"100
2",MPI FOODS PVT. LTD.,South Korea,MPK GROUP INC.,NEW DELHI,"Cafeterias, fast-food restaurants and other food preparation in market stalls",9.80,0.14,
"100
3",FULL FOUR SEASON ENTERPRISES PVT. LTD.,South Korea,JUHYUN LEE,NEW DELHI,Restaurants without bars,0.29,0.00,
"100
4",FULL FOUR SEASON ENTERPRISES PVT. LTD.,South Korea,MYUNG HEE SONG,NEW DELHI,Restaurants without bars,0.29,0.00,
"100
5",INICU MEDICAL PVT. LTD.,South Korea,GUNHEE LEE,NEW DELHI,Computer consultancy and computer facilities management activities,0.69,0.01,
"100
6",DEO GAM HOSPITALITY PVT. LTD.,South Korea,MINGU KANG,NEW DELHI,"Provision of short stay accommodation n.e.c. (e.g. holiday homes, private guest houses etc.)",0.10,0.00,
"100
7",DEO GAM HOSPITALITY PVT. LTD.,South Korea,MINGU KANG,NEW DELHI,"Provision of short stay accommodation n.e.c. (e.g. holiday homes, private guest houses
etc.)",1.60,0.02,
"100
8",DWN DESIGN INDIA PRIVATE LIMITED,South Korea,"Dawon Design Co., Ltd.",HYDERABAD,Activities of interior decorators,2.38,0.03,
"100
9",DWN DESIGN INDIA PRIVATE LIMITED,South Korea,Kisang Kim,HYDERABAD,Activities of interior decorators,0.02,0.00,
"101
0",PANTOS LOGISTICS (INDIA) PRIVATE LIMITED,South Korea,PANTOS LOGISTICS CO. LTD.,NEW DELHI,Cargo handling incidental to land transport,309.11,4.28,
"101
1",SENATECH INDIA PVT LTD,South Korea,SENATECH KOREA CO. LTD.,NEW DELHI,"Manufacture of other electronic
components n.e.c",12.05,0.17,
"101
2",SENATECH INDIA PVT LTD,South Korea,LEE JOONG HO,NEW DELHI,Manufacture of other electronic components n.e.c,1.34,0.02,
"101
3",IRITECH TECHNOLOGY INDIA PVT LTD,South Korea,IRITECH INC,MUMBAI,Wholesale of other electronic equipments and parts thereof,0.10,0.00,
"101
4",KINEXIN CONVENTION MANAGEMENT PVT. LTD.,South Korea,KINTEX (KOREA INTERNATIONAL,NEW DELHI,Organization of conventions and,15.68,0.22,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,EXHIBITION C,,trade shows,,,
"101
5",KINEXIN CONVENTION MANAGEMENT PVT. LTD.,South Korea,ESANG NETWORKS CO. LTD,NEW DELHI,Organization of conventions and trade shows,15.07,0.21,
"101
6",AUTOGEN INDIA PVT LTD,South Korea,AUTOGEN CO LTD,MUMBAI,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes, axles, road",27.40,0.38,
"101
7",KINEXIN CONVENTION MANAGEMENT PVT. LTD.,South Korea,"KINTEX (KOREA INTERNATIONAL
EXHIBITION C",NEW DELHI,"Organization of conventions and
trade shows",0.64,0.01,
"101
8",KINEXIN CONVENTION MANAGEMENT PVT. LTD.,South Korea,ESANG NETWORKS CO LTD,NEW DELHI,"Organization of conventions and
trade shows",0.61,0.01,
"101
9",HYUNDAI STEEL ANANTAPUR PRIVATE LIMITED,South Korea,HYUNDAI STEEL COMPANY,HYDERABAD,Manufacture of hot- rolled and cold-rolled products of steel,12.72,0.18,
"102
0",GLOVIS INDIA ANANTAPUR PRIVATE LIMITED,South Korea,HYUNDAI GLOVIS CO LTD,HYDERABAD,Motorised road freight transport,20.67,0.29,
"102
1",M/S HAESUNG ENGINEERING PVT LTD,South Korea,YUN HO SEON,HYDERABAD,Construction and maintenance of power plants,0.35,0.00,
"102
2",M/S HAESUNG ENGINEERING PVT LTD,South Korea,"TS, JANGDUCKDONG",HYDERABAD,"Construction and maintenance of
power plants",0.55,0.01,
"102
3",GS ENGINEERING & CONSTRUCTION MUMBAI PVT,South Korea,GS ENGINEERING AND CONSTRUCTION CORP.,MUMBAI,"Other professional, scientific and technical activities
n.e.c.",274.64,3.80,
"102
4",POSCO INDIA CHENNAI STEEL PROCESSING CEN,South Korea,DAE BUM KIM,NEW DELHI,"Manufacture of parts and accessories of bodies for motor vehicles such as safety belts, airbags, doors,",0.00,0.00,
"102
5",POSCO INDIA CHENNAI STEEL PROCESSING CEN,South Korea,POSCO,NEW DELHI,"Manufacture of parts and accessories of bodies for motor vehicles such as safety belts, airbags, doors,","1,188.00",16.45,
"102
6",POSCO INDIA CHENNAI STEEL PROCESSING CEN,South Korea,SAMSUNG C & T CORPORATION,NEW DELHI,"Manufacture of parts and accessories of bodies for motor vehicles such as safety belts, airbags, doors,",79.23,1.10,
"102
7",POSCO INDIA CHENNAI STEEL PROCESSING CEN,South Korea,SINHAN BANK CO. LTD.,NEW DELHI,"Manufacture of parts and accessories of bodies for motor vehicles such as safety belts, airbags,
doors,",21.30,0.29,
"102
8",GS ENGINEERING & CONSTRUCTION DELHI  PVT,South Korea,GS ENGINEERING AND CONSTRUCTIONS CORP.,NEW DELHI,"Architectural and engineering activities and related technical
consultancy",204.30,2.83,
102,RealNetworks India Private,South Korea,REALNETWORKS ASIA,NEW DELHI,Activities of basic,3.38,0.05,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
9,Limited,,PACIFIC CO LTD,,"telecom services: telephone, telex and telegraph (includes the activities of STD/ISD booths)",,,
"103
0",STRAFFIC INDIA PVT. LTD.,South Korea,STRAFFIC CO LTD,NEW DELHI,Other information technology and computer service activities n.e.c,0.10,0.00,
"103
1",EZRA NEXUS MULTISERVICES PVT. LTD.,South Korea,HEONYONG PARK,NEW DELHI,Wholesale trade via e-commerce excluding activities of commission agents,0.54,0.01,
"103
2",SUNGSHIN CONSTRUTION INDIA PRIVATE LIMIT,South Korea,PARK NUM JU,CHENNAI,"Interior and exterior painting, glazing, plastering and decorating of buildings or civil engineering",3.00,0.04,
"103
3",SKINTL ENTERPRISES PVT. LTD.,South Korea,SUNG KANG SON,NEW DELHI,"Manufacture of motor vehicle electrical equipment, such as generators, alternators, spark
plugs, ignition",0.98,0.01,
"103
4",Aju Tech Private Limited,South Korea,AJU TECH CO LTD,MUMBAI,Machining; treatment and coating of metals,9.93,0.14,
"103
5",Auramod India Private Limited,South Korea,LEE SEONG HO,CHENNAI,Retail sale via e- commerce,0.25,0.00,
"103
6",KSH AUTOMOTIVE PRIVATE LIMITED,South Korea,SAEHAN INDUSTRIAL COMPANY LIMITED,HYDERABAD,Manufacture of other special-purpose machinery n.e.c.,50.00,0.69,
"103
7",KSH AUTOMOTIVE PRIVATE LIMITED,South Korea,YEONSOO KIM,HYDERABAD,"Manufacture of other
special-purpose machinery n.e.c.",0.00,0.00,
"103
8",KSH AUTOMOTIVE PRIVATE LIMITED,South Korea,SAEHAN INDUSTRIAL COMPANY LIMITED,HYDERABAD,Manufacture of other special-purpose machinery n.e.c.,142.26,1.97,
"103
9",KSH AUTOMOTIVE PRIVATE LIMITED,South Korea,SAEHAN INDUSTRIAL COMPANY LIMITED,HYDERABAD,"Manufacture of other
special-purpose machinery n.e.c.",266.45,3.69,
"104
0",DUNGJI GUESTHOUSE PRIVATE LIMITED,South Korea,KI HWAN KIM,HYDERABAD,"Provision of short stay accommodation n.e.c. (e.g. holiday homes, private guest houses etc.)",0.10,0.00,
"104
1",DOOSAN POWER SYSTEMS INDIA PRIVATE LIMIT,South Korea,DOOSAN HEAVY INDUSTRIES AND CONSTRUCTION,NEW DELHI,Construction and maintenance of power plants,"6,039.50",83.63,
"104
2",42COMPANY INDIA PRIVATE LIMITED,South Korea,42COMPANY INC,NEW DELHI,"Operation of other websites that act as portals to the Internet, such as media sites providing
periodically",0.55,0.01,
"104
3",SHINBO ELECTRICAL INDIA PVT LTD,South Korea,SINHBO CO. LTD,NEW DELHI,Installation of electrical wiring and fittings,0.05,0.00,
"104
4",DINKO ENTERPRISES PRIVATE LIMITED,South Korea,LIM JONGJIN,CHENNAI,Manufacture of other special-purpose,0.10,0.00,
