Table No.19 (b),,,,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER ACQUISITION OF SHARES ROUTE
239,J.B. CHEMICALS & PHARMACEUTICALS LIMITED,MAHARASHTRA,Mumbai,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid,
its",Tau Investment Holdings Pte. Ltd.,Singapore,1282.15,17.45,Received in the company,
240,J.B. CHEMICALS & PHARMACEUTICALS LIMITED,MAHARASHTRA,Mumbai,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid,
its",Tau Investment Holdings Pte Ltd.,Singapore,6.86,0.09,Received in the company,
241,"J.B. CHEMICALS & PHARMACEUTICALS
LIMITED",MAHARASHTRA,Mumbai,"Manufacture of medicinal substances
used in the",Tau Investment Holdings Pte. Ltd.,Singapore,128.84,1.75,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,"manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid,
its",,,,,,
242,J.B. CHEMICALS & PHARMACEUTICALS LIMITED,MAHARASHTRA,Mumbai,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid,
its",Tau Investment Holdings Pte. Ltd.,Singapore,280.04,3.81,Received in the company,
243,J.B. CHEMICALS & PHARMACEUTICALS LIMITED,MAHARASHTRA,Mumbai,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid,
its",Tau Investment Holdings Pte Ltd.,Singapore,61.28,0.83,Received in the company,
244,"J.B. CHEMICALS &
PHARMACEUTICALS",MAHARASHTRA,Mumbai,"Manufacture of
medicinal substances","Tau Investment Holdings Pte.
Ltd.",Singapore,1587.16,21.60,"Received in
the company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,LIMITED,,,"used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid,
its",,,,,,
245,JEU ELECTRONIQUE SOFTWARE PRIVATE LIMITED,DELHI,South West Delhi,"Other information technology and computer service
activities n.e.c","Junglee Games, Inc.",U.S.A,0.10,0.00,Received in the Company,
246,John Distilleries Private Limited,KARNATAKA,Bengaluru,"Manufacture of distilled, potable, alcoholic beverages such as whisky, brandy,
gin, ""mixed drinks"" etc.",Sazerac of Ireland Limited,Ireland,144.00,1.96,Received in the company,
247,John Distilleries Private Limited,KARNATAKA,Bengaluru,"Manufacture of distilled, potable, alcoholic beverages such as whisky, brandy,
gin, ""mixed drinks"" etc.",Sazerac of Ireland Limited,Ireland,144.00,1.96,Received in the company,
248,Johnson Controls (India) Private Limited,MAHARASHTRA,Mumbai,"Installation of industrial machinery and
equipment",Johnson Controls (Mauritius) Private Limited,Mauritius,0.00,0.00,Received in the Company,
249,JT TECHNOLOGY (INDIA) PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",CHEN CHANGMING,China,0.00,0.00,Received in the company,
250,JUMOWORLD INDIA PRIVATE LIMITED,DELHI,South Delhi,"Other professional,
scientific and technical activities n.e.c.",JUMO WORLD LIMITED,Mauritius,0.00,0.00,Received in the Company,
251,Jupiter Wagons Limited,WEST BENGAL,Kolkata,Manufacture of railway,Atyant Capital India Fund - I,Mauritius,50.00,0.67,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,"or tramway rolling stock, not self- propelled (passenger coaches, goods vans tank wagons, self- discharging vans and wagons, workshop vans, crane vans,
tenders etc.",,,,,the Company,
252,Juventud Digital Media Private Limited,MAHARASHTRA,Mumbai,"Television programming and
broadcasting activities",Vice International Holding Inc,U.S.A,37.29,0.50,Received in the Company,
253,Juventud Digital Media Private Limited,MAHARASHTRA,Mumbai,"Television programming and
broadcasting activities",Vice International Holding Inc,U.S.A,4.14,0.06,Received in the Company,
254,Kapp Niles India Technologies Private Limited,KARNATAKA,Bengaluru,"Manufacture of machine tools for turning, drilling, milling, shaping, planning,
boring, grinding etc.",KAPP WERKZEUGMASCHINEN GMBH,Germany,0.01,0.00,Received in the Company,
255,"KNOWARTH TECHNOLOGIES PRIVATE
LIMITED",GUJARAT,Ahmedabad,Other information service activities n.e.c.,Maruthi Technologies LLC,U.S.A,22.05,0.30,Received in the company,
256,KNOWARTH TECHNOLOGIES PRIVATE LIMITED,GUJARAT,Ahmedabad,Other information service activities n.e.c.,Maruthi Technologies LLC,U.S.A,22.05,0.30,Received in the company,
257,"KNOWARTH
TECHNOLOGIES PRIVATE LIMITED",GUJARAT,Ahmedabad,Other information service activities n.e.c.,Maruthi Technologies LLC,U.S.A,96.86,1.32,Received in the company,
258,"KNOWARTH TECHNOLOGIES PRIVATE
LIMITED",GUJARAT,Ahmedabad,Other information service activities n.e.c.,Maruthi Technologies LLC,U.S.A,16.54,0.23,Received in the company,
259,"Komorebi Tech Solutions
Pvt Ltd",MAHARASHTRA,Mumbai,"Urban or suburban
passenger bus",LIGHTBOX VENTURES III,Mauritius,21.15,0.28,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,"transport (excluding
chartered bus)",,,,,,
260,LATERAL PRAXIS (INDIA) PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-
page designing",Innoterra Tech Holding AG,Switzerland,0.10,0.00,Received in the Company,
261,LATERAL PRAXIS (INDIA) PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-
page designing",Innoterra Tech Holding AG,Switzerland,0.02,0.00,Received in the Company,
262,"LEARNGRAM
TECHNOLOGY INDIA PRIVATE LIMITED",KARNATAKA,Bengaluru,Academic tutoring services,Learngram Technology Pte Ltd,Singapore,0.10,0.00,Received in the company,
263,LEARNINGMATE SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Educational support activities,SPi Global Content Holdings Pte. Ltd.,Singapore,251.83,3.43,Received in the company,
264,"LEARNINGMATE SOLUTIONS PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Educational support activities,SPi Global Content Holdings Pte. Ltd.,Singapore,117.75,1.60,Received in the company,
265,"LEARNINGMATE SOLUTIONS PRIVATE
LIMITED",MAHARASHTRA,Mumbai,Educational support activities,SPi Global Content Holdings Pte. Ltd.,Singapore,39.90,0.54,Received in the company,
266,Lenskart Solutions Private Limited,DELHI,South Delhi,"Manufacture of ophthalmic goods, eyeglasses, sunglasses, lenses ground to prescription, contact lenses, safety
goggles etc.","Epiq Capital B, LP.",Cayman Islands,0.90,0.01,Received in the company,
267,Lenskart Solutions,DELHI,South Delhi,Manufacture of,"Epiq Capital B, LP.",Cayman,15.77,0.21,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,Private Limited,,,"ophthalmic goods, eyeglasses, sunglasses, lenses ground to prescription, contact lenses, safety
goggles etc.",,Islands,,,the company,
268,Lenskart Solutions Private Limited,DELHI,South Delhi,"Manufacture of ophthalmic goods, eyeglasses, sunglasses, lenses ground to prescription, contact lenses, safety
goggles etc.","Epiq Capital B, LP.",Cayman Islands,14.75,0.20,Received in the company,
269,Lenskart Solutions Private Limited,DELHI,South Delhi,"Manufacture of ophthalmic goods, eyeglasses, sunglasses, lenses ground to prescription, contact lenses, safety
goggles etc.","Epiq Capital B, L.P.",Cayman Islands,0.64,0.01,Received in the company,
270,Lenskart Solutions Private Limited,DELHI,South Delhi,"Manufacture of ophthalmic goods, eyeglasses, sunglasses, lenses ground to prescription, contact lenses, safety
goggles etc.","Epiq Capital B, LP.",Cayman Islands,1.07,0.01,Received in the company,
271,Lenskart Solutions Private Limited,DELHI,South Delhi,"Manufacture of ophthalmic goods, eyeglasses, sunglasses, lenses ground to prescription, contact lenses, safety
goggles etc.","Epiq Capital B, LP.",Cayman Islands,0.19,0.00,Received in the company,
272,Lenskart Solutions,DELHI,South Delhi,Manufacture of,"Epiq Capital B, LP.",Cayman,14.50,0.20,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,Private Limited,,,"ophthalmic goods, eyeglasses, sunglasses, lenses ground to prescription, contact lenses, safety
goggles etc.",,Islands,,,the company,
273,Lenskart Solutions Private Limited,DELHI,South Delhi,"Manufacture of ophthalmic goods, eyeglasses, sunglasses, lenses ground to prescription, contact lenses, safety
goggles etc.","Epiq Capital B, L.P.",Cayman Islands,42.96,0.58,Received in the company,
274,LENTRA AI PRIVATE LIMITED,MAHARASHTRA,Pune,"Other information technology and computer service
activities n.e.c",BESSEMER INDIA CAPITAL HOLDINGS II LTD,Mauritius,30.67,0.42,Received in the company,
275,LICANTE INDIA PRIVATE LIMITED,State Not Indicated,District Not Indicated,"Wholesale of
pharmaceutical and medical goods",MAKE PROFIT LP,United Kingdom,0.10,0.00,,
276,Linanda Consumer India Private Limited,MAHARASHTRA,Mumbai,"Wholesale of toiletry, perfumery and
cosmetics",PT Kino Indonesia Tbk,Indonesia,0.01,0.00,Received in the company,
277,LOGICVALLEY TECHNOLOGIES PRIVATE LIMITED,TAMIL NADU,Coimbatore,Providing software support and maintenance to the clients,Marston (Holdings) Limited,United Kingdom,127.81,1.74,Received in the company,
278,LOGICVALLEY TECHNOLOGIES PRIVATE LIMITED,TAMIL NADU,Coimbatore,"Providing software support and maintenance to the
clients",Marston (Holdings) Limited,United Kingdom,14.20,0.19,Received in the company,
279,LOGILINK INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Motorised road freight transport,Desai Aseem Mayur,Singapore,0.08,0.00,Received in the Company,
280,LRNED TECHNOLOGIES,HARYANA,Gurgaon,OTHER EDUCATIONAL,Lrned Inc.,U.S.A,0.01,0.00,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,PVT LTD,,,SERVICES N.E.C.,,,,,the company,
281,"MA Design India Private
limited",DELHI,South Delhi,"Machining; treatment
and coating of metals",Michael Aram INC,U.S.A,0.11,0.00,"Received in
the Company",
282,MAD-ELEPHANT NETWORK TECHNOLOGY PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",Ruming (Hong Kong) Network Technology Limited,HongKong,0.06,0.00,Received in the Company,
283,Mahindra CIE Automotive Limited,MAHARASHTRA,Mumbai,"Forging, pressing, stamping and roll- forming of metal;
powder metallurgy","Participaciones Internacionales Autometal, DOS S.L.",Spain,11.84,0.16,Received in the company,
284,Mahindra CIE Automotive Limited,MAHARASHTRA,Mumbai,"Forging, pressing, stamping and roll- forming of metal;
powder metallurgy","Participaciones Internacionales Autometal, DOS S.L.",Spain,0.58,0.01,Received in the Company,
285,"MANASH LIFESTYLE
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Retail sale via e-
commerce",Verlinvest SA,Belgium,1.19,0.02,"Received in
the company",
286,"MANASH LIFESTYLE
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Retail sale via e-
commerce",Verlinvest SA,Belgium,0.30,0.00,"Received in
the company",
287,"MANASH LIFESTYLE
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Retail sale via e-
commerce",Verlinvest SA,Belgium,5.54,0.08,"Received in
the company",
288,"MANASH LIFESTYLE
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Retail sale via e-
commerce",Verlinvest SA,Belgium,10.09,0.14,"Received in
the company",
289,MANASH LIFESTYLE PRIVATE LIMITED,MAHARASHTRA,Mumbai,Retail sale via e- commerce,Verlinvest SA,Belgium,25.73,0.34,Received in the Company,
290,MANASH LIFESTYLE PRIVATE LIMITED,MAHARASHTRA,Mumbai,Retail sale via e- commerce,Verlinvest SA,Belgium,48.00,0.64,Received in the Company,
291,"MANASH LIFESTYLE
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Retail sale via e-
commerce",Verlinvest SA,Belgium,6.14,0.08,"Received in
the Company",
292,"MANASH LIFESTYLE
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Retail sale via e-
commerce",Verlinvest SA,Belgium,43.25,0.58,"Received in
the Company",
293,"MANASH LIFESTYLE
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Retail sale via e-
commerce",VERLINVEST SA,Belgium,0.10,0.00,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
294,"MANASH LIFESTYLE
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Retail sale via e-
commerce",VERLINVEST SA,Belgium,172.49,2.31,"Received in
the Company",
295,"MANASH LIFESTYLE
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Retail sale via e-
commerce",Verlinvest SA,Belgium,2.28,0.03,"Received in
the Company",
296,"MANIPAL GLOBAL EDUCATION SERVICES
PVT LTD",KARNATAKA,Bengaluru,Educational Support Services,MANIPAL ACADEMIC SERVICES INTERNATIONAL,Mauritius,34.05,0.45,Received in the Company,
297,"MATSUO INDIA PRIVATE
LIMITED",HARYANA,Gurgaon,"Sale of motor vehicle
parts and accessories",THAI MATSUO CO. LTD.,Thailand,0.00,0.00,"Received in
the company",
298,"Megsan Labs Private
Limited",TELANGANA,Hyderabad,"Technical testing and
analysis",Tentamus Analytics GmbH,Germany,22.41,0.30,"Received in
the company",
299,"Megsan Labs Private
Limited",TELANGANA,Hyderabad,"Technical testing and
analysis",Tentamus Analytics GmbH,Germany,0.84,0.01,"Received in
the company",
300,"Megsan Labs Private
Limited",TELANGANA,Hyderabad,"Technical testing and
analysis",Tentamus Analytics GmbH,Germany,11.80,0.16,"Received in
the company",
301,MEMAAR INDIA BUILDING SYSTEMS PRIVATE LIMITED,KERALA,Ernakulam,"Architectural and engineering activities and related technical
consultancy",MEMAAR BUILDING SYSTEMS FZC,UAE,2.66,0.04,Received in the Company,
302,"Merabo Labs Private
Limited",RAJASTHAN,Jaipur,"Other non-specialised
wholesale trade n.e.c.",Ryan Francis EL Khoury,U.S.A,0.49,0.01,"Received in
the company",
303,METRIQE SOLUTIONS PRIVATE LIMITED,TAMIL NADU,Chennai,"Accounting, bookkeeping and
auditing activities",METRIQE SOLUTIONS INC,U.S.A,6.37,0.09,Received in the Company,
304,"Mihup Communications
Private Limited",WEST BENGAL,North 24 Parganas,"Other information
service activities n.e.c.",Jayant Kadambi,U.S.A,3.48,0.05,"Received in
the Company",
305,MOONRAFT INNOVATION LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,UST GLOBAL (SINGAPORE) PTE LTD,Singapore,63.34,0.84,Received in the Company,
306,MORPHLE LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c","Morphle Labs, Inc.",U.S.A,0.10,0.00,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
307,MOUNTAIN VALLEY SPRINGS INDIA PRIVATE LIMITED,DELHI,South Delhi,"Manufacture of hair oil, shampoo, hair dye etc. (includes manufacture of shampoos, hair sprays, hair fixers, hair oils, hair creams, hair dyes and bleaches and preparations for permanent waving or
str","Estee Lauder International, Inc.",U.S.A,1031.69,13.76,Received in the Company,
308,MOUNTAIN VALLEY SPRINGS INDIA PRIVATE LIMITED,DELHI,South Delhi,"Manufacture of hair oil, shampoo, hair dye etc. (includes manufacture of shampoos, hair sprays, hair fixers, hair oils, hair creams, hair dyes and bleaches and preparations for permanent waving or
str",Estee Lauder International Inc.,U.S.A,619.01,8.25,Received in the Company,
309,"MOVIE TRAIN MOTION PICTURES PRIVATE
LIMITED",TAMIL NADU,Chennai,Production of motion picture,Muthiah Muralidaran,Sri Lanka,0.05,0.00,Received in the Company,
310,"M-panels Research
Services Private Limited",KARNATAKA,Bengaluru,"Market research and
public opinion polling","M3 MEDICAL HOLDINGS
LIMITED","United
Kingdom",0.10,0.00,"Received in
the company",
311,"M-panels Research
Services Private Limited",KARNATAKA,Bengaluru,"Market research and
public opinion polling","M3 MEDICAL HOLDINGS
LIMITED","United
Kingdom",10.00,0.14,"Received in
the company",
312,MPHASIS LIMITED,KARNATAKA,Bengaluru,"Providing software support and maintenance to the
clients",MARBLE II PTE LTD,Singapore,2145.35,28.73,Received in the Company,
313,MPHASIS LIMITED,KARNATAKA,Bengaluru,"Providing software support and maintenance to the
clients",MARBLE II PTE LTD,Singapore,354.72,4.83,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
314,MPHASIS LIMITED,KARNATAKA,Bengaluru,"Providing software support and maintenance to the
clients",MARBLE II PTE LTD,Singapore,1256.40,17.10,Received in the company,
315,MPHASIS LIMITED,KARNATAKA,Bengaluru,"Providing software support and maintenance to the
clients",MARBLE II PTE LTD,Singapore,1452.67,19.45,Received in the Company,
316,MPHASIS LIMITED,KARNATAKA,Bengaluru,"Providing software support and maintenance to the
clients",MARBLE II PTE LTD,Singapore,32.37,0.43,Received in the Company,
317,MUVAO NATURALS PRIVATE LIMITED,TELANGANA,Hyderabad,"Manufacture of fruit or vegetable juices and their concentrates,
squashes and powder",Ramakanth Reddy Subbagari,U.S.A,0.08,0.00,Received in the Company,
318,MYDIGITAL ACCOUNTS PRIVATE LIMITED,TAMIL NADU,Kanchipuram,"Other information technology and computer service
activities n.e.c",MyDigital Accounts Limited,United Kingdom,0.00,0.00,Received in the Company,
319,"MYSTAIR HYGIENE CARE
PRIVATE LIMITED",DELHI,South West Delhi,"Manufacture of other
paper products n.e.c.",Saraya Co Ltd,Japan,37.32,0.50,"Received in
the Company",
320,"MYSTAIR HYGIENE CARE
PRIVATE LIMITED",DELHI,South West Delhi,"Manufacture of other
paper products n.e.c.",Saraya Co Ltd,Japan,1.07,0.01,"Received in
the Company",
321,"MYSTAIR HYGIENE CARE
PRIVATE LIMITED",DELHI,South West Delhi,"Manufacture of other
paper products n.e.c.",Saraya Co Ltd,Japan,44.33,0.59,"Received in
the Company",
322,"MYSTAIR HYGIENE CARE
PRIVATE LIMITED",DELHI,South West Delhi,"Manufacture of other
paper products n.e.c.",Saraya Co Ltd,Japan,2.39,0.03,"Received in
the Company",
323,MYSTAIR HYGIENE CARE PRIVATE LIMITED,DELHI,South West Delhi,Manufacture of other paper products n.e.c.,Saraya Co Ltd,Japan,11.04,0.15,Received in the Company,
324,MYSTAIR HYGIENE CARE PRIVATE LIMITED,DELHI,South West Delhi,Manufacture of other paper products n.e.c.,Saraya Co Ltd,Japan,15.41,0.21,Received in the Company,
325,"MYSTAIR HYGIENE CARE
PRIVATE LIMITED",DELHI,South West Delhi,"Manufacture of other
paper products n.e.c.",Saraya Co Ltd,Japan,1.29,0.02,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
326,"MYSTAIR HYGIENE CARE
PRIVATE LIMITED",DELHI,South West Delhi,"Manufacture of other
paper products n.e.c.",Saraya Co Ltd,Japan,103.96,1.39,"Received in
the Company",
327,"MYSTAIR HYGIENE CARE
PRIVATE LIMITED",DELHI,South West Delhi,"Manufacture of other
paper products n.e.c.",Saraya Co Ltd,Japan,2.00,0.03,"Received in
the Company",
328,National Stock Exchange of India Limited,MAHARASHTRA,Mumbai,Administration of financial markets,Vineet Kulbandhu Sharma,HongKong,115.76,1.54,Received in the Company,
329,NATURALTEIN LNG PRIVATE LIMITED,CHANDIGARH,Chandigarh,Wholesale of other basic/manufactured food stuffs n.e.c.,SORAPONG PATRICK SUMANDTA,Germany,0.01,0.00,Received in the company,
330,NATURALTEIN LNG PRIVATE LIMITED,CHANDIGARH,Chandigarh,"Wholesale of other basic/manufactured
food stuffs n.e.c.",Nutriprot GMBH,Germany,0.02,0.00,Received in the company,
331,"Nayan India Science and Technologies Private
Limited",DELHI,South Delhi,Other information service activities n.e.c.,BEENEXT EMERGING ASIA PTE LTD,Singapore,3.34,0.04,Received in the Company,
332,"Nayan India Science and Technologies Private
Limited",DELHI,South Delhi,Other information service activities n.e.c.,BEENEXT EMERGING ASIA PTE LTD,Singapore,2.53,0.03,Received in the company,
333,NEOLYNC SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Manufacture of data communications equipment, such as bridges, routers, and
gateways",NEOLYNC HOLDINGS LTD,Israel,0.01,0.00,Received in the Company,
334,NEPHROCARE HEALTH SERVICES PRIVATE LIMITED,TELANGANA,Hyderabad,"Other human health activities n.e.c. (including independent
ambulance activities)",Healthcare Parent Limited,Mauritius,95.66,1.30,Received in the company,
335,NEXTQORE PRIVATE LIMITED,MAHARASHTRA,THANE,"Other information technology and computer service
activities n.e.c",Nextqore Inc,U.S.A,0.08,0.00,Received in the Company,
336,Nisbha Loan and Finance Private Limited,HARYANA,Gurgaon,"Other financial service activities, except
insurance and pension",360 Fintech Future Limited,British Virginia,0.03,0.00,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,"funding activities, n.e.c.",,,,,,
337,Nisbha Loan and Finance Private Limited,HARYANA,Gurgaon,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",360 Fintech Connect Limited,British Virginia,0.05,0.00,Received in the Company,
338,Nisbha Loan and Finance Private Limited,HARYANA,Gurgaon,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",360 Fintech Connect Limited,British Virginia,0.03,0.00,Received in the Company,
339,NMR SOFTWARE SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",BASIREDDY MAHESH REDDY,U.S.A,0.02,0.00,Received in the Company,
340,NMR SOFTWARE SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",BASIREDDY MAHESH REDDY,U.S.A,0.02,0.00,Received in the Company,
341,Nova Digitech Software Solution Private Limited,MAHARASHTRA,Mumbai,"Other information technology and computer service
activities n.e.c",ZETA INVESTMENTS HOLDINGS PTE. LTD.,Singapore,0.00,0.00,Received in the Company,
342,Nova Digitech Software Solution Private Limited,MAHARASHTRA,Mumbai,"Other information technology and computer service
activities n.e.c",Zeta Investments Holdings Pte. Ltd.,Singapore,0.10,0.00,Received in the Company,
343,NUWILL RESEARCH AND INNOVATIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Research and experimental development on natural sciences and
engineering",Bionpharma Inc.,U.S.A,23.01,0.31,Received in the company,
344,NUWILL RESEARCH AND INNOVATIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Research and experimental development on natural
sciences and",Bionpharma Inc.,U.S.A,1.28,0.02,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,engineering,,,,,,
345,NUWILL RESEARCH AND INNOVATIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Research and experimental development on natural sciences and
engineering",Bionpharma Inc.,U.S.A,1.28,0.02,Received in the company,
346,OCTRIRON ENGINEERING SERVICES PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",AGILE PLANETARY EXPLORATION INC,U.S.A,0.10,0.00,Received in the Company,
347,One 97 Communications Limited,DELHI,South Delhi,Other information technology and computer service activities n.e.c,K2 VC I LLC,U.S.A,67.95,0.91,Received in the Company,
348,One 97 Communications Limited,DELHI,South Delhi,"Other information technology and computer service
activities n.e.c",K2 VC I LLC,U.S.A,82.50,1.10,Received in the Company,
349,ONEOAK LIFESTYLE CITY PRIVATE LIMITED,MAHARASHTRA,Mumbai,Construction of buildings carried out on own-account basis or on a fee or contract basis,CALLISTO INVESTMENTS LIMITED,Mauritius,0.05,0.00,Received in the Company,
350,OPOYI PRIVATE LIMITED,DELHI,South West Delhi,"Other information technology and computer service
activities n.e.c",OPOYI INC.,U.S.A,0.12,0.00,Received in the company,
351,ORCHARD HEALTHCARE PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other human health activities n.e.c. (including independent
ambulance activities)",ORCHARD HEALTHCARE INC.,U.S.A,0.07,0.00,Received in the Company,
352,ORCHARD HEALTHCARE PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other human health
activities n.e.c. (including independent",ORCHARD HEALTHCARE INC.,U.S.A,0.07,0.00,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,ambulance activities),,,,,,
353,"ORFFA ANIMAL
NUTRITION PRIVATE LIMITED",MAHARASHTRA,Thane,"Wholesale of straw,
fodder and other animal/poultry feed",OLYMPUS HOLDING B.V,Netherland,0.00,0.00,Received in the Company,
354,OSCILLA POWER PRIVATE LIMITED,KERALA,Ernakulam,"Electric power generation using other non conventional
sources",Oscilla Power Inc.,U.S.A,0.05,0.00,Received in the Company,
355,PATSIMO SYSTEMS PVT LTD,ANDHRA PRADESH,East Godavari,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-
page designing",Invasystems Digital LLC,U.S.A,6.25,0.08,Received in the Company,
356,PAX INNOVATION ICT SERVICES PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",AMBER INSIGHTS PTE LIMITED,Singapore,0.05,0.00,Received in the Company,
357,PAXEL TECHNOLABS INDIA PRIVATE LIMITED,TAMIL NADU,Kanchipuram,Other information technology and computer service activities n.e.c,PT Global Unggul Mandiri,Indonesia,0.10,0.00,Received in the Company,
358,"PB FINTECH PRIVATE
LIMITED",HARYANA,Gurgaon,"Other information
service activities n.e.c.","SVF Python II (Cayman)
Limited","Cayman
Islands",53.00,0.72,"Received in
the company",
359,"PB FINTECH PRIVATE
LIMITED",HARYANA,Gurgaon,"Other information
service activities n.e.c.","SVF Python II (Cayman)
Limited","Cayman
Islands",0.75,0.01,"Received in
the company",
360,"PB FINTECH PRIVATE
LIMITED",HARYANA,Gurgaon,"Other information
service activities n.e.c.","SVF Python II (Cayman)
Limited","Cayman
Islands",53.00,0.72,"Received in
the company",
361,PB FINTECH PRIVATE LIMITED,HARYANA,Gurgaon,Other information service activities n.e.c.,SVF Python II (Cayman) Limited,Cayman Islands,1.49,0.02,Received in the company,
362,Peak Securities Private Limited,DELHI,Central Delhi,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",Security AI Limited,HongKong,2.33,0.03,Received in the Company,
