Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
67,COVACSIS TECHNOLOGIES PVT LTD,Austria,Christoph Prinz,MUMBAI,Computer consultancy and computer facilities management,0.89,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,activities,,,
68,EGRE CONSULT TRAFFIC AND TRANSPORTATION,Austria,RAIL EXPERT CONSULT GMBH,NEW DELHI,"Other professional, scientific and technical activities n.e.c.",1.48,0.02,
69,WIENERBERGER INDIA PVT LTD,Austria,WIENERBERGER AG,BANGALORE,Manufacture of bricks,"1,039.84",16.26,
70,AGRANA FRUIT INDIA PRIVATE LIMITED,Austria,AGRANA FRUIT SERVICES GMBH,NEW DELHI,Other non-specialised wholesale trade n.e.c.,0.14,0.00,
71,AGRANA FRUIT INDIA PRIVATE LIMITED,Austria,AGRANA FRUIT SERVICES GMBH,NEW DELHI,Other non-specialised wholesale trade n.e.c.,0.00,0.00,
72,PSI METALS INDIA PVT LTD,Austria,AIS Advance Information Systems Verwaltu,KOLKATA,Software installation,0.09,0.00,
73,PSI METALS INDIA PVT LTD,Austria,AIS Advanced Information Systems Gmbh &,KOLKATA,Software installation,0.01,0.00,
74,EGSTON ELECTRONICS INDIA P LTD,Austria,"EGSTON SYSTEM ELECTRONICS EGGENBURG
GmbH",CHENNAI,"Manufacture of electric power distribution transformers, arc- welding transformers, fluorescent
ballasts,",0.19,0.00,
75,EGSTON ELECTRONICS INDIA P LTD,Austria,EGSTON HOLDING GmbH,CHENNAI,"Manufacture of electric power distribution transformers, arc- welding transformers, fluorescent ballasts,",3.58,0.06,
76,EGSTON ELECTRONICS INDIA P LTD,Austria,EGSTON HOLDING GmbH,CHENNAI,"Manufacture of electric power distribution transformers, arc- welding transformers, fluorescent ballasts,",19.70,0.31,
77,EGSTON ELECTRONICS INDIA P LTD,Austria,EGSTON HOLDING GmbH,CHENNAI,"Manufacture of electric power distribution transformers, arc- welding transformers, fluorescent ballasts,",34.60,0.54,
78,AKRAS FLAVOURS INDIA PRIVATE LIMITED,Austria,MARTIN KRASNY,BANGALORE,Manufacture of synthetic flavoured concentrates and syrups,1.31,0.02,
79,INCADEA INDIA PRIVATE LIMITED,Austria,INCADEA GMBH,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",6.83,0.11,
80,PALFINGER CRANES INDIA P LTD.,Austria,Palfinger Area Units GMBH,CHENNAI,Manufacture of other lifting and handling equipment and parts thereof,76.50,1.20,
81,WIENERBERGER INDIA PVT LTD,Austria,WIENERBERGER AG,BANGALORE,Manufacture of bricks,178.00,2.78,
82,MOSDORFER INDIA PVT LTD,Austria,MOSDORFER GMBH,MUMBAI,"Manufacture of electricity distribution and control apparatus (electrical apparatus for switching
or",29.60,0.46,
83,STORK FERRO & MINERAL INDUSTRIES PVT LTD,Austria,STORK HOLDING GmbH,NEW DELHI,Manufacture of ferro-alloys,13.22,0.21,
84,DALMIA SEVEN REFRACTORIES LIMITED,Austria,SEVEN REFRACTORIES GMBH,NEW DELHI,"Manufacture of refractory bricks, blocks tiles and similar refractory ceramic constructional goods",9.80,0.15,
85,HONGYANG INDUSTRY (INDIA)PRIVATE LIMITED,Bahamas,SPEED-WELL COMPUTER EMBROIDERY COMPANY L,HYDERABAD,"Manufacture of leather footwear such as shoes, sandals, chappals, leathercum rubber/plastic cloth sandles",6.72,0.10,
86,VKL RESORTS INDIA PVT. LTD.,Baharain,KURIAN VARGESE,KOCHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation
in house",3.00,0.05,
87,KURIANS TRADING COMPANY PVT. LTD.,Baharain,KURIAN VARGESE,KOCHI,Other non-specialised wholesale trade n.e.c.,99.00,1.55,
88,TFO MANAGEMENT (INDIA) PRIVATE LIMITED,Baharain,"THE FAMILY OFFICE CO BSC
(c)",BANGALORE,Other business support service activities n.e.c.,0.10,0.00,
89,CAPE INDUSTRIAL SERVICES PVT LTD,Baharain,Cape East SPC,MUMBAI,Construction and maintenance of industrial facilities such as,31.00,0.48,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,refineries chemical plants etc.,,,
90,VIO CVTOAPPLY PRIVATE LIMITED,Baharain,GORJALA RAGHAVALU RAJABABU,BANGALORE,Other information technology and computer service activities n.e.c,0.98,0.02,
91,RIZOBACTER INDIA PRIVATE LIMITED,Argentina,RIZOBACTER ARGENTINA S.A,NEW DELHI,Wholesale of cereals & pulses,1.28,0.02,
92,REGENCY HOSPITAL LIMITED,Belgium,Kois holdings,KANPUR,Hospital activities,235.38,3.65,
93,MIA INFRASTRUCTURE PVT LTD,Belgium,VINCI Airports International SA,MUMBAI,Other specialized construction activities,7.50,0.12,
94,ION EXCHANGE WATERLEAU LTD,Belgium,WATERLEAU GROUP NV,MUMBAI,"Treatment of waste water or sewer by means of physical, chemical or biological processes",11.10,0.17,
95,AXA ASSISTANCE INDIA PVT LTD,Belgium,INTER PARTNER ASSISTANCE SA,NEW DELHI,"Other professional, scientific and technical activities n.e.c.",35.08,0.55,
96,ION EXCHANGE WATERLEAU LTD,Belgium,WATERLEAU GROUP NV,MUMBAI,"Treatment of waste water or sewer by means of physical, chemical or
biological processes",8.90,0.14,
97,CATVISION UNITRON PRIVATE LIMITED,Belgium,UNITORN GROUP NV,NEW DELHI,Other specialized design activities n.e.c.,4.01,0.06,
98,TRIPOTO TRAVEL PRIVATE LIMITED,Belgium,LASMER NV,NEW DELHI,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically",5.61,0.09,
99,FIDELITY INFORMATION SERVICES INDIA P L,Belgium,CLEAR2PAY BELGIUM NV,NEW DELHI,Providing software support and maintenance to the clients,0.00,0.00,
100,THINK & LEARN PRIVATE LIMITED,Belgium,ADVENT MANAGEMENT BELGIUM SA,BANGALORE,"General school education in the second stage of the secondary level (Senior/ Higher secondary) giving,",637.45,9.89,
101,THINK & LEARN PRIVATE LIMITED,Belgium,VERLINVEST SA,BANGALORE,"General school education in the second stage of the secondary level (Senior/ Higher secondary)
giving,","1,998.51",31.01,
102,TERRASPACE ENTERPRISE P LTD,Belgium,PIETER VAGENENDE,CHENNAI,Real estate activities with own or leased property,17.77,0.28,
103,TERRASPACE ENTERPRISE P LTD,Belgium,PTM GROUP BVBA,CHENNAI,Real estate activities with own or leased property,17.77,0.28,
104,AXA ASSISTANCE INDIA PVT LTD,Belgium,INTER PARTNER ASSSTANCE SA,NEW DELHI,"Other professional, scientific and technical activities n.e.c.",67.97,1.05,
105,METAPURE SUPPLEMENT PRIVATE LIMITED,Belgium,ORMEX SA,NEW DELHI,Other non-specialised wholesale trade n.e.c.,21.35,0.33,
